EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
1.14.13.143  	PRIAM        	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
1.14.13.144  	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.26726123     
1.14.13.144  	E2P2         	1      	2      	0      	1.0          	0.33333333   	0.5          	3      	-1.06904497     
1.14.13.144  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.33630621      
1.14.13.145  	Blast2Go     	2      	1      	0      	1.0          	0.66666667   	0.8          	3      	-0.16222143     
1.14.13.145  	E2P2         	1      	0      	1      	0.5          	1.0          	0.66666667   	3      	-1.13554994     
1.14.13.145  	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.29777137      
1.14.13.146  	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
1.14.13.146  	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.146  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.147  	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.13.147  	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.13.147  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.95     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.95     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.95     	KOALA        	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	-2.0            
2.1.1.95     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.95     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.94     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
2.1.1.94     	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	4      	-1.73205081     
2.1.1.94     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
2.1.1.94     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
2.1.1.99     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.1.1.99     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.7.1.64     	E2P2         	2      	0      	1      	0.66666667   	1.0          	0.8          	6      	0.0             
2.7.1.64     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.89442719      
2.7.1.64     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.89442719      
2.7.1.64     	KAAS         	1      	0      	2      	0.33333333   	1.0          	0.5          	6      	-1.34164079     
2.7.1.64     	INTERPRO     	1      	0      	2      	0.33333333   	1.0          	0.5          	6      	-1.34164079     
2.7.1.64     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.89442719      
2.7.1.67     	E2P2         	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
2.7.1.67     	PRIAM        	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
2.7.1.67     	KOALA        	4      	0      	8      	0.33333333   	1.0          	0.5          	5      	-1.22474487     
2.7.1.67     	KAAS         	4      	0      	8      	0.33333333   	1.0          	0.5          	5      	-1.22474487     
2.7.1.67     	Blast2Go     	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
4.2.3.76     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	1      	0.0             
2.7.1.68     	E2P2         	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.68     	PRIAM        	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.68     	KOALA        	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.68     	KAAS         	11     	0      	1      	0.91666667   	1.0          	0.95652174   	5      	-2.0            
2.7.1.68     	Blast2Go     	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
1.14.13.193  	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	0.0             
1.14.13.193  	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	0.0             
1.14.13.193  	PRIAM        	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	0.0             
3.2.1.84     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.2.1.84     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.2.1.84     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.2.1.84     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.2.1.84     	Blast2Go     	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-2.0            
2.1.1.160    	Blast2Go     	5      	7      	0      	1.0          	0.41666667   	0.5882353    	2      	-1.0            
2.1.1.160    	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
3.2.1.80     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
3.2.1.80     	E2P2         	1      	0      	1      	0.5          	1.0          	0.66666667   	2      	-1.0            
2.1.1.319    	KOALA        	8      	11     	1      	0.88888889   	0.42105263   	0.57142857   	2      	1.0             
2.1.1.319    	KAAS         	6      	9      	3      	0.66666667   	0.4          	0.5          	2      	-1.0            
2.1.1.314    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.1.1.314    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
1.10.2.2     	E2P2         	10     	15     	0      	1.0          	0.4          	0.57142857   	6      	-1.00039558     
1.10.2.2     	PRIAM        	9      	0      	1      	0.9          	1.0          	0.94736842   	6      	0.99874054      
1.10.2.2     	KOALA        	9      	0      	1      	0.9          	1.0          	0.94736842   	6      	0.99874054      
1.10.2.2     	KAAS         	9      	0      	1      	0.9          	1.0          	0.94736842   	6      	0.99874054      
1.10.2.2     	INTERPRO     	5      	2      	5      	0.5          	0.71428571   	0.58823529   	6      	-0.91102245     
1.10.2.2     	Blast2Go     	10     	16     	0      	1.0          	0.38461538   	0.55555555   	6      	-1.08480357     
2.3.1.151    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
2.3.1.151    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
2.3.1.151    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
2.3.1.150    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.150    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.150    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.153    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.153    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.153    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.156    	Blast2Go     	2      	6      	0      	1.0          	0.25         	0.4          	3      	-1.41421356     
2.3.1.156    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.3.1.156    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.3.1.159    	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.159    	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.159    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.158    	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	-2.0            
2.3.1.158    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.158    	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.158    	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.158    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
4.1.99.22    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.1.99.22    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
3.4.22.68    	PRIAM        	1      	7      	0      	1.0          	0.125        	0.22222222   	4      	0.0             
3.4.22.68    	KAAS         	1      	7      	0      	1.0          	0.125        	0.22222222   	4      	0.0             
3.4.22.68    	E2P2         	1      	7      	0      	1.0          	0.125        	0.22222222   	4      	0.0             
3.4.22.68    	KOALA        	1      	7      	0      	1.0          	0.125        	0.22222222   	4      	0.0             
3.4.22.67    	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	2      	-1.0            
3.4.22.67    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
3.4.11.21    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.4.11.21    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.4.11.21    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.4.11.21    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.2.1.147    	KAAS         	6      	0      	5      	0.54545455   	1.0          	0.70588236   	4      	-1.2647672      
3.2.1.147    	Blast2Go     	11     	1      	0      	1.0          	0.91666667   	0.95652174   	4      	0.79149949      
3.2.1.147    	E2P2         	11     	0      	0      	1.0          	1.0          	1.0          	4      	1.14819881      
3.2.1.147    	PRIAM        	7      	0      	4      	0.63636364   	1.0          	0.77777778   	4      	-0.67493109     
3.2.1.142    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.2.1.142    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.2.1.142    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.2.1.143    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.2.1.143    	PRIAM        	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-2.0            
